Àrea territorial codi,Àrea territorial,Comarca codi,Comarca,Municipi codi,Municipi,Districte codi,Naturalesa,Estudis,Nivell,Sexe,Resultat de l'avaluació,Nombre d'avaluats
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,12
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,6
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,4
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,0
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,8
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,0
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,7
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,7
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,3
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,4
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,6
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,3
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,8
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),1
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,11
1060,CATALUNYA CENTRAL,24,OSONA,08220,SANT JULIÀ DE VILATORTA,0822000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,1
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,11
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,3
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,7
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,11
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,3
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,1
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,13
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,6
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,6
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,1
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,12
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,6
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,2
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,4
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),3
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,11
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),4
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,3
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,4
1060,CATALUNYA CENTRAL,24,OSONA,08237,SANT QUIRZE DE BESORA,0823700,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,7
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,35
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,6
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,12
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,37
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,6
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,2
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,2
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,19
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,8
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,2
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,8
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,25
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,4
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,2
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,5
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,30
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,8
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,37
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,4
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,4
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,36
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,0
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,39
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08278,TARADELL,0827800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,27
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,8
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,23
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,7
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,3
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,28
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,5
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,12
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,20
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,9
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,1
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,3
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,27
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,3
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,9
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,22
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,15
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),3
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,25
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,4
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),7
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,27
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,12
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,4
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,24
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,7
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,19
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,4
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,24
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,2
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,4
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,10
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,20
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,1
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,7
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,6
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,19
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,0
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,4
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,5
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,4
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,5
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,4
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,20
1060,CATALUNYA CENTRAL,24,OSONA,08283,TONA,0828300,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,1
